feature,value,0,1,2,3,4
positions,0,-0.16487077,0.43714187,0.060087815,1.0595213,0.35289267
positions,1,3.2663603,2.1284375,-0.6040168,-7.2254195,-7.0302973
positions,10,-3.979982,-6.8447566,-6.2325172,-5.3801975,6.7199187
positions,11,-0.120499134,0.56617326,0.428908,0.37814152,0.113788754
positions,2,3.6419976,4.6953607,-0.88438946,-3.3184655,-4.519318
positions,3,-3.093911,-0.09699455,3.883244,-0.22775726,-1.6136668
positions,4,-3.9777756,-3.6902006,5.916611,1.3563513,-1.2297513
positions,5,-8.457657,-6.2993855,4.628651,4.4835973,3.7361252
positions,6,6.4340606,-5.69474,-2.725067,1.1096821,7.6303544
positions,7,3.909322,4.3287244,-1.7843695,3.3923671,-0.1350572
positions,8,-23.541893,12.599589,-8.032441,2.6896882,4.2716208
positions,9,-2.5245686,1.9758952,0.909303,0.1413978,2.7342305
tokens,0,1.4248188,0.02850698,-0.9032523,-0.39024308,0.037836783
tokens,1,-1.7916617,-0.4438709,0.38576308,0.9310933,0.92852163
tokens,2,-1.8208891,-0.73172534,1.2227314,0.18324646,0.84927875
tokens,3,-2.1914856,-1.7373465,-0.18860558,1.6945515,1.3704139
tokens,4,-3.5265622,-2.5202718,-0.3743455,1.3143716,3.9420416
tokens,</s>,-0.42769235,-0.08212189,0.35497046,0.29527596,0.11694207
tokens,<pad>,0.2407893,0.8813812,-0.008871964,-0.007087151,0.25241232
tokens,<s>,0.6181206,0.3904925,0.64091027,0.70038074,0.38575736
tokens,_,0.4468775,0.29556018,-0.09622819,0.0682524,-0.28346384
tokens,_,-0.048663422,0.37659135,-0.61193174,0.30950373,0.52777606
tokens,_,0.4795979,0.13611162,-0.075340524,0.29822406,0.2315506
tokens,_,-0.22050622,0.87955934,0.06375356,0.25090885,0.43189552
